id,target
105083,0.061472438459313834
105084,0.29124831582470684
105085,0.41893102146770217
105086,0.03179943529610278
105087,0.10717610940465565
105088,0.0034586206712847907
105089,0.5324440563338966
105090,0.00493728478469971
105091,0.008246182271952078
105092,0.02563478220025837
105093,0.013685922195968998
105094,0.03054884271036973
105095,0.012711944781927616
105096,0.019239822160731865
105097,0.07397766976662119
105098,0.01324362358235592
105099,0.013686437053429921
105100,0.030228164219609093
105101,0.09529998944610849
105102,0.04804940238562762
105103,0.0077121925723313695
105104,0.015385636684837315
105105,0.010372863131166579
105106,0.01728693121766128
105107,0.02091046566931729
105108,0.03724146290145376
105109,0.007800162880955241
105110,0.049284657965258896
105111,0.01489840433532129
105112,0.026191940068514247
105113,0.32326949825962625
105114,0.10126908924068483
105115,0.047945241254600465
105116,0.3505083504649291
105117,0.011971770649423024
105118,0.14950992707127317
105119,0.026537578457935477
105120,0.016417379721550975
105121,0.0128559309977777
105122,0.012406466729303848
105123,0.13442931822687362
105124,0.02619598622196457
105125,0.04635951925543309
105126,0.11065798377198735
105127,0.01900122003397289
105128,0.013648090371655238
105129,0.006916658510451469
105130,0.027286708957259306
105131,0.04196528946169578
105132,0.19028101165269493
105133,0.013407912799281043
105134,0.040453954528583434
105135,0.04093424729027374
105136,0.011813971862923482
105137,0.033485377688930035
105138,0.07988241802754549
105139,0.007620597481711492
105140,0.008197037388371813
105141,0.01022112598896197
105142,0.004387015743800141
105143,0.16030161042447946
105144,0.016837734464894824
105145,0.19610440178420133
105146,0.006546995589530477
105147,0.02715052779631298
105148,0.6542084189262133
105149,0.006804634857626643
105150,0.012948327864065141
105151,0.04276327390244029
105152,0.04735350454039913
105153,0.3084684448923871
105154,0.08764349109651508
105155,0.044753531779983535
105156,0.22269082564350934
105157,0.04105131676399615
105158,0.025559650816712142
105159,0.016102212203866154
105160,0.013677365623136003
105161,0.048550859630411766
105162,0.010288892683486083
105163,0.05934294426691744
105164,0.04546170968854512
105165,0.04629508681083082
105166,0.19904119736125656
105167,0.10193348152353303
105168,0.018253247880931033
105169,0.015239656716962612
105170,0.007370371626404205
105171,0.016644459577919088
105172,0.16086950986501078
105173,0.046710754162526756
105174,0.012688133483686944
105175,0.09873408512807468
105176,0.019614424097111068
105177,0.46516399800959213
105178,0.0070673932983597336
105179,0.0525183387742374
105180,0.0787028545709535
105181,0.008692906970944221
105182,0.1053062024808016
105183,0.021606866317342002
105184,0.08116476817217316
105185,0.006769801004052799
105186,0.013798475512732196
105187,0.021988912086593752
105188,0.31940781647591865
105189,0.0348678393990349
105190,0.08665773283874743
105191,0.0060848613162066785
105192,0.28012300424204684
105193,0.05765539361860735
105194,0.23245514843634105
105195,0.010858117943844703
105196,0.01694194855024366
105197,0.11764555426149498
105198,0.0036663949150423526
105199,0.07546180345789459
105200,0.006330658219390846
105201,0.019192603404922272
105202,0.0034757982420699474
105203,0.006044536684273179
105204,0.017674114945004368
105205,0.00919640370147861
105206,0.03382346477977199
105207,0.07604883414758377
105208,0.006525152800531499
105209,0.01320244872836369
105210,0.02053155878210391
105211,0.035324563815749416
105212,0.01773985773954872
105213,0.073042790213245
105214,0.07720467946257197
105215,0.006688808483017365
105216,0.539304520918272
105217,0.015701043099360455
105218,0.010030486222060191
105219,0.12711013204934835
105220,0.008594728188051313
105221,0.03498747905482936
105222,0.0886478892627385
105223,0.006711767461813095
105224,0.006728793990166638
105225,0.05316608914371922
105226,0.1594886281211805
105227,0.007049726717305785
105228,0.13406234127127914
105229,0.01407898877816337
105230,0.17292614615675655
105231,0.01086818694997441
105232,0.017092146276464843
105233,0.289526526563577
105234,0.20652296346987714
105235,0.006024021816172044
105236,0.0100299630706292
105237,0.08525686444292511
105238,0.055137387588568315
105239,0.006563200789410202
105240,0.05232238892999206
105241,0.048334268515778434
105242,0.006371330971395981
105243,0.3139011485677349
105244,0.03264057048761711
105245,0.09860941516818056
105246,0.009413828984077777
105247,0.02206716482331847
105248,0.01792500446921209
105249,0.007807195988920427
105250,0.03411953681617704
105251,0.05372843810161551
105252,0.04578445712963722
105253,0.04181222305069433
105254,0.01524634990793222
105255,0.005283562675173761
105256,0.10203376572526858
105257,0.029089736982985184
105258,0.04662848854343295
105259,0.02772897817122815
105260,0.12971597444708327
105261,0.038619811719988094
105262,0.006789824536783653
105263,0.024707467012770004
105264,0.011681116176436555
105265,0.012473928042395421
105266,0.007304680227827621
105267,0.006005369480980359
105268,0.03118117981648876
105269,0.009455343317068241
105270,0.003977086901407884
105271,0.027197670390710357
105272,0.020710319379654733
105273,0.008742399859875238
105274,0.010175532345410972
105275,0.1946370758746728
105276,0.016303704953577764
105277,0.007800049950450191
105278,0.014564647620281238
105279,0.05071278840548447
105280,0.03018536408163455
105281,0.047652368204130116
105282,0.012798736769524467
105283,0.16127165618569628
105284,0.011869634590838592
105285,0.19422324254271647
105286,0.028189537502833092
105287,0.24016769312233385
105288,0.22284519108727405
105289,0.08557929117795537
105290,0.013711081702688487
105291,0.1403156829748693
105292,0.03086170712018782
105293,0.5456514904902134
105294,0.07967019073524653
105295,0.007147250840188745
105296,0.0165594369907517
105297,0.035116109345485785
105298,0.015988363517727432
105299,0.0030614015972898487
105300,0.0046988563743622855
105301,0.03876696840649629
105302,0.01812509703089127
105303,0.03447275622698625
105304,0.007656899774172395
105305,0.03780487360877738
105306,0.009869033120285229
105307,0.01202554273928241
105308,0.008951491107675073
105309,0.009297496980402584
105310,0.18019268171610076
105311,0.010792367440445646
105312,0.006315889892169698
105313,0.04728062037695665
105314,0.08044699325133733
105315,0.006458367518314149
105316,0.04392890414077653
105317,0.007275010142527633
105318,0.18060566233946418
105319,0.030946877003863615
105320,0.09539700525960006
105321,0.013227222511991824
105322,0.009978449498901622
105323,0.4005981534315318
105324,0.010174882055258686
105325,0.06754989513620925
105326,0.008211989900930035
105327,0.010477257856668462
105328,0.006380154117442877
105329,0.5481512379248373
105330,0.05632096063468377
105331,0.09508383950213281
105332,0.01381274055567863
105333,0.05053098322855728
105334,0.038532293472579804
105335,0.00632714961845555
105336,0.005987810810584667
105337,0.061168843737346636
105338,0.05372574570575333
105339,0.046853811623198655
105340,0.0333062287202103
105341,0.21311080814774383
105342,0.44999031743711515
105343,0.012088386746821228
105344,0.0036780526515177957
105345,0.0842464354913038
105346,0.11463117479859249
105347,0.026342370638975075
105348,0.00654003015355874
105349,0.03127116382414952
105350,0.014725638358269705
105351,0.008366038597820757
105352,0.1433615710158723
105353,0.023909232391935837
105354,0.005204626605284885
105355,0.04840241371073597
105356,0.009097777883059065
105357,0.7997078093721065
105358,0.009135646797558152
105359,0.5699225988612817
105360,0.012644740015064996
105361,0.01275833705194279
105362,0.12203813512853248
105363,0.06623003607457224
105364,0.014788720773691989
105365,0.011704729156759434
105366,0.043819402587202905
105367,0.016701434136793987
105368,0.040803609452814846
105369,0.05308597620844638
105370,0.016265131852614488
105371,0.005039625095595426
105372,0.011275073588214694
105373,0.005976563690100379
105374,0.02190478859002401
105375,0.011039939649024558
105376,0.008138482585568044
105377,0.057862035703929386
105378,0.010864583889309895
105379,0.006370511231905425
105380,0.010392679450342543
105381,0.029764893159214312
105382,0.10421154076424459
105383,0.11599414868187774
105384,0.04729311782908803
105385,0.006639916461740369
105386,0.015264388338794847
105387,0.08420647911274304
105388,0.007779523313560174
105389,0.011819502604058974
105390,0.04725515471565867
105391,0.02751300258468907
105392,0.01396905081468054
105393,0.013011869836160398
105394,0.03860734021793379
105395,0.008087795350754153
105396,0.12341894372554461
105397,0.44369873928764303
105398,0.005523020188061241
105399,0.03915831280074969
105400,0.040493291098303894
105401,0.005069215455126309
105402,0.10122911677836312
105403,0.02636912653874147
105404,0.07881926879664491
105405,0.005038389320552176
105406,0.020356088049781278
105407,0.015476728344597443
105408,0.03247140592110541
105409,0.05089631305690884
105410,0.04459105170771346
105411,0.022874542129826946
105412,0.07436354885764483
105413,0.006222086136827555
105414,0.009668348694672382
105415,0.02778096126513968
105416,0.009436449171417435
105417,0.4931280640013892
105418,0.01085317200638067
105419,0.01146618217654956
105420,0.021978801901438094
105421,0.10704818900579857
105422,0.04031260948482229
105423,0.004783768630853559
105424,0.09092020808759427
105425,0.05867147873934867
105426,0.06166534802189864
105427,0.012388937390674412
105428,0.01939150050428288
105429,0.07444464147655774
105430,0.04096740729987039
105431,0.03150004839620858
105432,0.011542909694113316
105433,0.08558934815047839
105434,0.012151854203445403
105435,0.007621479340303049
105436,0.004305725323531884
105437,0.023487974218883764
105438,0.01108223033113413
105439,0.04050762208024309
105440,0.034691952040466746
105441,0.4251176080341584
105442,0.06538749812226217
105443,0.01958930967653897
105444,0.23222895602977084
105445,0.0072615276009352905
105446,0.008393750774078104
105447,0.26416973048561615
105448,0.00883909496964163
105449,0.01766726077219836
105450,0.022775665029853644
105451,0.007047835385242805
105452,0.025020661284909207
105453,0.015843043017855194
105454,0.01915375128505517
105455,0.06467368201433861
105456,0.006786518808032027
105457,0.03286720761570708
105458,0.16508489824157568
105459,0.0032462624852525636
105460,0.09534180672250825
105461,0.01256601623321977
105462,0.006964610576327905
105463,0.12407332647335943
105464,0.006672764594725929
105465,0.3876186684832523
105466,0.03800446427352812
105467,0.09187451704617326
105468,0.004373288337185383
105469,0.030313245936836757
105470,0.03780135219591529
105471,0.015594057652401043
105472,0.009616732306515816
105473,0.030096909998374735
105474,0.03151687562897855
105475,0.0054381524443942045
105476,0.012319155882993333
105477,0.01306326167442186
105478,0.03638059137803628
105479,0.008384204847196899
105480,0.010883123983507636
105481,0.012368552914703972
105482,0.009629032796194315
105483,0.002982082059540306
105484,0.12461177563651633
105485,0.03495437454943653
105486,0.02168832148045601
105487,0.04019539289578987
105488,0.021045783422892757
105489,0.026276186546056693
105490,0.21440664682792512
105491,0.0057266921031457006
105492,0.0029891946021959825
105493,0.008091298046612521
105494,0.04252033418161008
105495,0.004076680452512485
105496,0.039884917377797764
105497,0.0029893607569955534
105498,0.024037652252339486
105499,0.005685395895361817
105500,0.010016429185368301
105501,0.01343336562811259
105502,0.04124288476107035
105503,0.006319653408784375
105504,0.04977443888038347
105505,0.013296113468055818
105506,0.0063498511227400994
105507,0.03845041302445553
105508,0.09222827276768022
105509,0.03297403352416937
105510,0.029557801453442743
105511,0.3583523946717432
105512,0.013839318443777818
105513,0.03636930800082912
105514,0.3343231586158678
105515,0.020600169319450298
105516,0.01857924312382319
105517,0.09947315932460826
105518,0.026893519835819474
105519,0.010437693403526394
105520,0.007800267463280417
105521,0.5428740201484245
105522,0.008767592826356644
105523,0.006299231523906954
105524,0.013711754782930602
105525,0.01125193379620854
105526,0.02027862408849965
105527,0.005993743830492758
105528,0.2072378129230648
105529,0.1333699152215649
105530,0.02701211928159826
105531,0.0104454464721248
105532,0.004549521425640328
105533,0.08997544757149863
105534,0.01324651793256166
105535,0.014801924742716794
105536,0.015164428863257175
105537,0.002744983961715943
105538,0.0301500441608244
105539,0.0075681321113794916
105540,0.029712359888375842
105541,0.04165683536502623
105542,0.02734989669413256
105543,0.02524226021135005
105544,0.13217393013688872
105545,0.029539946530535776
105546,0.36414091495569145
105547,0.007301862564030782
105548,0.36824993901656383
105549,0.6793450952155189
105550,0.0050612877940465996
105551,0.062283595289974715
105552,0.05668080022067769
105553,0.029010007087046662
105554,0.5976080850543293
105555,0.003452694655862704
105556,0.10048107885762887
105557,0.04739163931750459
105558,0.006138055560227824
105559,0.02925636107313765
105560,0.007187945059392903
105561,0.10920299347016606
105562,0.01653991272213498
105563,0.011955759153701834
105564,0.09358632869132448
105565,0.006529648756785711
105566,0.1510628424731803
105567,0.07990016787110749
105568,0.01423702931661301
105569,0.028432317474975804
105570,0.006371272349130029
105571,0.1866313495391171
105572,0.4169625186813501
105573,0.012520824480760605
105574,0.01137789781840364
105575,0.005815098625159451
105576,0.17261462967575453
105577,0.3886704937913073
105578,0.5547223260022718
105579,0.012602501477394258
105580,0.8108539347083856
105581,0.00574329237850228
105582,0.10152561536577026
105583,0.00632747653072332
105584,0.020708309753596423
105585,0.011234472716499156
105586,0.05471833513660765
105587,0.02119647633418919
105588,0.007160176777615216
105589,0.11312031478961596
105590,0.03168196763927707
105591,0.1845231472294952
105592,0.1475699739112494
105593,0.00888163140856211
105594,0.00923530173437526
105595,0.02703119114471575
105596,0.05697230570226096
105597,0.14638806653570197
105598,0.007425280632542084
105599,0.051601439779526435
105600,0.029766748612338367
105601,0.005229986368385307
105602,0.08827366992117
105603,0.42045330355430105
105604,0.014899142757233731
105605,0.0069011205648221415
105606,0.06663485829112714
105607,0.013688131462855491
105608,0.011128850811090189
105609,0.043156515961108685
105610,0.39845798394365717
105611,0.7433877484008901
105612,0.006512537511339413
105613,0.05500787439325707
105614,0.010551232879097963
105615,0.005670356988096623
105616,0.009552210213124026
105617,0.017158192453624883
105618,0.11825210670988165
105619,0.011314100207491688
105620,0.02414188606535944
105621,0.008071715982474505
105622,0.010053224771212994
105623,0.06743081001499542
105624,0.14306953072627984
105625,0.3225921838247602
105626,0.009270946131052652
105627,0.06378735095345382
105628,0.31607284876143105
105629,0.04564705520194395
105630,0.003531716985222335
105631,0.010371642031074697
105632,0.011492353309550155
105633,0.014374335753428075
105634,0.061175630719554785
105635,0.07223179583598056
105636,0.00567866948598335
105637,0.11480890769670157
105638,0.2261132336801126
105639,0.046460126812981624
105640,0.07438730568513946
105641,0.054417779153377956
105642,0.013883419960550931
105643,0.008869759891939524
105644,0.2673235839829662
105645,0.002710498909273271
105646,0.059956286033625336
105647,0.010086652730249269
105648,0.003559506629832952
105649,0.04388388176628237
105650,0.08570953982809731
105651,0.024866279143722362
105652,0.005532174241073391
105653,0.020628469066590736
105654,0.3573794083611432
105655,0.018623078386204035
105656,0.00877804218360552
105657,0.013793208492809341
105658,0.04541099784618386
105659,0.02023620961575771
105660,0.010714894097579314
105661,0.14108114064094804
105662,0.017251234117122663
105663,0.02478360001699034
105664,0.014005620073325191
105665,0.13832504935800335
105666,0.05158700154733481
105667,0.1361229269738229
105668,0.008922666724713497
105669,0.04188222108525813
105670,0.053584883421036844
105671,0.03940062705492863
105672,0.008585979892332833
105673,0.008809998875614074
105674,0.09185139506080482
105675,0.5387536404280517
105676,0.006439505493443467
105677,0.0442837900322635
105678,0.05299361630572569
105679,0.026053826009560053
105680,0.23225539124910893
105681,0.004127079983831841
105682,0.05257981138642639
105683,0.027397487346395924
105684,0.013787601101437572
105685,0.16661259108591842
105686,0.05237897331145102
105687,0.12838409980837728
105688,0.09084206982186299
105689,0.006168403231604213
105690,0.008308092570853267
105691,0.012725201932621324
105692,0.16233155384709488
105693,0.012389178980209723
105694,0.03713049937328017
105695,0.005774844976329635
105696,0.00698501833824889
105697,0.009501493257727197
105698,0.004251492321507134
105699,0.07825595532330175
105700,0.060253216562698726
105701,0.3583375713412538
105702,0.007622092253018588
105703,0.03963514830002546
105704,0.0686499310366448
105705,0.08151667633745635
105706,0.029902901099594613
105707,0.030267163630268826
105708,0.05286329910233681
105709,0.09057226918129914
105710,0.01569670882445907
105711,0.0077617674041897304
105712,0.5203284329987276
105713,0.3171844152184266
105714,0.009101537384964564
105715,0.014678920332028198
105716,0.03520484985119172
105717,0.04437019687350554
105718,0.005554185477966632
105719,0.006569516667858693
105720,0.03533075285262988
105721,0.02104588292548967
105722,0.008336179590397903
105723,0.022113521190450375
105724,0.02925642130877639
105725,0.027721381314750684
105726,0.01773994005792827
105727,0.010254118548826983
105728,0.0029061031969589983
105729,0.005359344144167909
105730,0.006265105238182291
105731,0.011367858594137168
105732,0.06606850545836812
105733,0.03193250273635563
105734,0.076922394085434
105735,0.06937038775270606
105736,0.04464826039031696
105737,0.008992284987676616
105738,0.01508943897982341
105739,0.03605741789559119
105740,0.0274890586620844
105741,0.03795982202773468
105742,0.028131744319626773
105743,0.007900884500407547
105744,0.008374767152021467
105745,0.03923601441188462
105746,0.012289922954176146
105747,0.0061824266709128795
105748,0.00869120049219384
105749,0.02943157681343458
105750,0.1352404114156346
105751,0.021892604559079237
105752,0.006713857538971265
105753,0.09929675323482684
105754,0.03600741327942003
105755,0.03842493751656481
105756,0.02403070872196479
105757,0.1735262228056722
105758,0.006774837957773874
105759,0.0121099560029482
105760,0.052131566605399436
105761,0.010276772330255323
105762,0.00786749818104616
105763,0.010638018467581625
105764,0.013724196265408595
105765,0.11966597482910053
105766,0.08051007325312257
105767,0.05962949524865734
105768,0.014115704968008864
105769,0.0492021908770802
105770,0.011166122626192165
105771,0.00707041664204271
105772,0.008296241726075897
105773,0.011938888652928081
105774,0.01698763347136866
105775,0.35527195308321424
105776,0.017029190456756143
105777,0.06197863633105691
105778,0.042578251047606756
105779,0.1699155323915871
105780,0.009394969393015828
105781,0.013627481596736985
105782,0.0607617135309882
105783,0.009390374266224948
105784,0.008756906486746934
105785,0.011428707660970514
105786,0.005049290042214506
105787,0.11785576457741034
105788,0.04021382577057995
105789,0.007566673765565483
105790,0.019540289388255368
105791,0.010199495928566754
105792,0.02977689526741984
105793,0.00856225222884949
105794,0.018913051080782034
105795,0.333773583461445
105796,0.013515846489077731
105797,0.04158008813539396
105798,0.009933316781643779
105799,0.050570889965111485
105800,0.04834182134527991
105801,0.012574922454155368
105802,0.029728526949846117
105803,0.015353719061945586
105804,0.10425345341748783
105805,0.026031764920999217
105806,0.0157678109258226
105807,0.2548089440101548
105808,0.0063230501733174006
105809,0.006058573020732012
105810,0.008628187603750363
105811,0.09420091138319338
105812,0.041544723692416005
105813,0.06817207011831883
105814,0.2403226639595751
105815,0.046296817584328014
105816,0.012223149055552591
105817,0.03592015607215688
105818,0.15565103532080463
105819,0.008132585163636444
105820,0.06765664009969494
105821,0.009492561026898664
105822,0.010029759003429298
105823,0.020284351335794724
105824,0.05346724897080052
105825,0.010016070925656352
105826,0.1370148244786943
105827,0.0065449330671756515
105828,0.23646587432995517
105829,0.03627832308026691
105830,0.034506883295393344
105831,0.02255207852006353
105832,0.03202625435697387
105833,0.003149164592479544
105834,0.0026791349931773283
105835,0.07035183899099226
105836,0.19033084491814484
105837,0.007425398895111123
105838,0.008336890382083725
105839,0.05967177833245699
105840,0.007147584950577654
105841,0.05537977122147951
105842,0.019307862819998692
105843,0.03243536772179684
105844,0.0760530904622202
105845,0.12107188279805586
105846,0.13588425826879233
105847,0.017050832250729495
105848,0.040358881087402855
105849,0.015444668606629158
105850,0.07241816935238192
105851,0.03186430110538324
105852,0.04204562777027942
105853,0.013921574573565342
105854,0.012611349311932507
105855,0.06289480417333221
105856,0.008167895697238053
105857,0.04366426858742574
105858,0.29692704455134605
105859,0.06260952335467568
105860,0.10239902356706959
105861,0.14526328553749576
105862,0.03296511207577259
105863,0.006260902561798676
105864,0.008148347560703406
105865,0.03242867408482331
105866,0.007616597367101145
105867,0.009260035325408747
105868,0.07458083211999228
105869,0.02899585031747764
105870,0.012524912341492615
105871,0.5710683109520126
105872,0.023721501563963552
105873,0.01372186382013389
105874,0.05245751120019743
105875,0.0077706382398476485
105876,0.00983418385372818
105877,0.0415576878882184
105878,0.04118343151318509
105879,0.014812037565899544
105880,0.007608952544314013
105881,0.009011860391590916
105882,0.054718280433850984
105883,0.07827934242664292
105884,0.037169656235045666
105885,0.005492475301425499
105886,0.012570892181146695
105887,0.09362000808519776
105888,0.04702610482928386
105889,0.07790491399663088
105890,0.020511342971780127
105891,0.011217283513090369
105892,0.5371567987931538
105893,0.08432445687568867
105894,0.08916418893915093
105895,0.03798043034768449
105896,0.032710421138743145
105897,0.0420753783830032
105898,0.0055663873123950125
105899,0.045232715819714886
105900,0.007063989551556476
105901,0.007871103216509894
105902,0.010287409376619868
105903,0.00935846305259417
105904,0.1505328862502622
105905,0.005986118585581378
105906,0.00719960521285126
105907,0.005707797006902111
105908,0.036539851582747
105909,0.010152160032249512
105910,0.10145984104745943
105911,0.0074238145569944305
105912,0.009198974079251172
105913,0.019935243000755616
105914,0.03711504538134346
105915,0.0926822998797375
105916,0.030771212907493788
105917,0.006453280084334949
105918,0.011130505971325146
105919,0.061655245963467005
105920,0.008472674668880112
105921,0.1024364718375109
105922,0.061313952709153414
105923,0.0234033165447474
105924,0.11741262067991981
105925,0.043921924578745185
105926,0.00638023553670912
105927,0.03416785477141568
105928,0.023724014514383215
105929,0.03883844953022437
105930,0.003149767710198506
105931,0.028900071806892625
105932,0.04139314011195688
105933,0.009934632977986371
105934,0.014062751302697157
105935,0.012296075834117667
105936,0.06915878500227109
105937,0.009059731968216321
105938,0.013850609029208781
105939,0.03831131334168029
105940,0.007342100319384609
105941,0.05564251302630427
105942,0.016018654905555263
105943,0.0399600482721242
105944,0.07358508217373998
105945,0.05943397181338363
105946,0.019297226387255027
105947,0.008595965791149646
105948,0.02556938589605468
105949,0.10406769354411369
105950,0.13284561860992664
105951,0.010121316421082901
105952,0.01561043991727458
105953,0.006500222587741298
105954,0.006258443681638618
105955,0.052671269380610196
105956,0.043264500460930444
105957,0.011688146183283298
105958,0.06873496112550682
105959,0.003875730597340213
105960,0.08242750335869535
105961,0.017452870191181913
105962,0.00800695320072339
105963,0.030057257641086514
105964,0.013646779831430325
105965,0.009530030913898379
105966,0.006542637635119204
105967,0.004723484569281833
105968,0.10245360501325773
105969,0.01474526862307568
105970,0.08123106284093165
105971,0.0106760720835399
105972,0.013947937097393594
105973,0.02517773636116617
105974,0.03361283559267156
105975,0.016765564798387207
105976,0.007584131959478394
105977,0.002747165222746033
105978,0.012127748904708942
105979,0.009551480115190868
105980,0.037888579419043465
105981,0.04133233285186914
105982,0.006981137301727588
105983,0.01601861092928148
105984,0.00403901568036651
105985,0.04973073832592599
105986,0.05584192963760842
105987,0.006697554305580507
105988,0.009753205525904342
105989,0.0024127888564246186
105990,0.014924381861973948
105991,0.04156569872832051
105992,0.006713482282223154
105993,0.013829405945110855
105994,0.004705362070666512
105995,0.05297835695112273
105996,0.2891915505152949
105997,0.029960580834387445
105998,0.013814684793147977
105999,0.012983235226446448
106000,0.009883745900760672
106001,0.0073259594395464365
106002,0.06836675446127252
106003,0.013359013202102551
106004,0.48130844122654276
106005,0.044957697853614434
106006,0.006521555001783523
106007,0.05052984870550549
106008,0.029811767429910596
106009,0.09276305816117784
106010,0.013046017590255168
106011,0.014613146922851194
106012,0.03527662167597713
106013,0.49665278168597005
106014,0.020057193513149545
106015,0.023256749930560285
106016,0.006335500172162152
106017,0.5582288858578651
106018,0.011131915309973536
106019,0.022700032389874576
106020,0.06614352372369962
106021,0.03000076597770335
106022,0.042096803196618425
106023,0.016565443024010702
106024,0.01176255139169097
106025,0.048925891888228504
106026,0.0075574746774419365
106027,0.01975367071823254
106028,0.24131193636397372
106029,0.045134270176146185
106030,0.006336890110285705
106031,0.07557826593883796
106032,0.014519306192882902
106033,0.0374073255376985
106034,0.07513812722638781
106035,0.007952978382877549
106036,0.03845471470393464
106037,0.6414007872992383
106038,0.020525355420570213
106039,0.00556370551078475
106040,0.0071642567184362
106041,0.4821436512345087
106042,0.05976006503874
106043,0.03358072020365404
106044,0.003269903003690789
106045,0.006516136314220104
106046,0.17870957935193732
106047,0.042491130707583015
106048,0.008341992039887086
106049,0.013949933123295994
106050,0.3400219777781461
106051,0.05277447650912885
106052,0.0021214461147435583
106053,0.009320015107665737
106054,0.03402382070144549
106055,0.012334941584839656
106056,0.016939731651331794
106057,0.06168526524592658
106058,0.3653535357329132
106059,0.4683607092181861
106060,0.5559786917435414
106061,0.027776012773280904
106062,0.051889453937279784
106063,0.04625849998644352
106064,0.009422818587873218
106065,0.16892089499520585
106066,0.053945597706941815
106067,0.006689851974062121
106068,0.010373283392070044
106069,0.028945028511272456
106070,0.006485606208945447
106071,0.016053817554228394
106072,0.015609429047700374
106073,0.3359520950812705
106074,0.027083129489470954
106075,0.005988611860813597
106076,0.009763634939167173
106077,0.09298245537642089
106078,0.05069144216827515
106079,0.018369847490449263
106080,0.08124158153951407
106081,0.03148394045890643
106082,0.014666173782989466
106083,0.0870803130811051
106084,0.019792896388671884
106085,0.0191866794080383
106086,0.011380760462537807
106087,0.06749687153919207
106088,0.0073402987359749315
106089,0.13105093068303822
106090,0.013605973440364457
106091,0.039788537239735085
106092,0.031431837204044494
106093,0.007327009149785356
106094,0.05268071522544331
106095,0.0035258764645642944
106096,0.01490210909927991
106097,0.00912831783160263
106098,0.016617602556158552
106099,0.04349412251342231
106100,0.5110795614469715
106101,0.04653148305304496
106102,0.03754134438835805
106103,0.0638366520165986
106104,0.005873209023040461
106105,0.01612415445274444
106106,0.15615349899055814
106107,0.003158747041550717
106108,0.012254729421182085
106109,0.05323636290290095
106110,0.00867924062685373
106111,0.05872920746276244
106112,0.033096457587210026
106113,0.10325106257566631
106114,0.03987733034266433
106115,0.03804683865391396
106116,0.1599545572948614
106117,0.03489022419071759
106118,0.07896613623910628
106119,0.10045166212142309
106120,0.28352647075053583
106121,0.2295984423595472
106122,0.01154220930804221
106123,0.01300072068116425
106124,0.016908792403661103
106125,0.09138725307577124
106126,0.01602602136942119
106127,0.0182567213389736
106128,0.036670266406882306
106129,0.014750306776645086
106130,0.02203251033613831
106131,0.019448698754881647
106132,0.008224101255843528
106133,0.07679160305722356
106134,0.015215078825532264
106135,0.0942693567085333
106136,0.011823339817804777
106137,0.012849068655012504
106138,0.16007012583706667
106139,0.006227922779827511
106140,0.044279316547959156
106141,0.17774484618714786
106142,0.13871080811165376
106143,0.012195805569374638
106144,0.007263202537061093
106145,0.01253242461849075
106146,0.007382815262976717
106147,0.016461605003476966
106148,0.09803507789715103
106149,0.8550494480398955
106150,0.016582020036434275
106151,0.1998971142509966
106152,0.008775464047329217
106153,0.30126173536313294
106154,0.10567170397855712
106155,0.03734488429389559
106156,0.008091247881036087
106157,0.24735843858813658
106158,0.04070216640203024
106159,0.045531239351598675
106160,0.015948296444953193
106161,0.20320607556043024
